NO_OF_FRAMES	1200
NO_OF_CAMERAS	7
NO_OF_MARKERS	3
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2014-06-30, 12:52:39	2814.33403857
DATA_INCLUDED	3D
MARKER_NAMES	HIP	KNEE	ANKLE
Frame	Time	HIP X	HIP Y	HIP Z	KNEE X	KNEE Y	KNEE Z	ANKLE X	ANKLE Y	ANKLE Z	
315	1.31250	720.445	897.114	851.532	726.537	920.058	429.621	730.813	990.382	107.494
316	1.31667	720.337	897.157	851.465	726.492	919.987	429.595	730.731	990.325	107.449
317	1.32083	720.450	897.230	851.540	726.489	920.043	429.606	730.891	990.418	107.455
318	1.32500	720.368	897.237	851.556	726.446	920.048	429.575	730.901	990.509	107.447
319	1.32917	720.274	897.187	851.509	726.439	920.114	429.568	730.852	990.409	107.434
320	1.33333	720.332	897.219	851.548	726.417	920.091	429.525	730.839	990.495	107.527
321	1.33750	720.270	897.217	851.525	726.386	920.139	429.528	730.678	990.488	107.413
322	1.34167	720.262	897.250	851.514	726.355	920.150	429.579	730.901	990.484	107.440
323	1.34583	720.251	897.283	851.532	726.351	920.266	429.553	730.888	990.418	107.497
324	1.35000	720.224	897.192	851.537	726.371	920.228	429.550	730.800	990.430	107.419
325	1.35417	720.181	897.267	851.572	726.330	920.248	429.678	730.876	990.542	107.455
326	1.35833	720.204	897.391	851.537	726.319	920.284	429.514	730.848	990.430	107.420
327	1.36250	720.099	897.409	851.580	726.288	920.280	429.477	730.907	990.531	107.425
328	1.36667	720.205	897.359	851.553	726.290	920.339	429.579	730.928	990.511	107.439
329	1.37083	720.045	897.419	851.527	726.268	920.355	429.528	730.816	990.488	107.386
330	1.37500	720.043	897.385	851.528	726.296	920.367	429.489	730.862	990.493	107.373
331	1.37917	720.079	897.365	851.495	726.294	920.327	429.528	730.905	990.502	107.401
332	1.38333	720.093	897.469	851.484	726.266	920.355	429.481	730.878	990.507	107.411
333	1.38750	720.079	897.452	851.513	726.276	920.372	429.526	730.795	990.464	107.476
334	1.39167	719.958	897.450	851.515	726.272	920.350	429.555	730.910	990.401	107.451
335	1.39583	719.942	897.411	851.515	726.211	920.365	429.479	730.822	990.535	107.401
336	1.40000	720.047	897.488	851.487	726.211	920.387	429.423	730.915	990.486	107.389
337	1.40417	719.964	897.449	851.530	726.241	920.267	429.383	730.878	990.490	107.378
338	1.40833	719.928	897.472	851.509	726.191	920.367	429.456	730.880	990.515	107.415
339	1.41250	719.921	897.448	851.508	726.179	920.306	429.396	730.922	990.556	107.397
340	1.41667	719.939	897.573	851.497	726.189	920.353	429.421	730.890	990.510	107.341
341	1.42083	719.991	897.653	851.463	726.227	920.363	429.519	730.778	990.536	107.392
342	1.42500	719.814	897.460	851.456	726.172	920.347	429.403	730.879	990.509	107.357
343	1.42917	719.882	897.536	851.513	726.203	920.378	429.435	730.980	990.538	107.413
344	1.43333	719.759	897.457	851.445	726.160	920.268	429.384	731.011	990.544	107.435
345	1.43750	719.797	897.544	851.471	726.225	920.361	429.453	730.896	990.508	107.386
346	1.44167	719.741	897.566	851.472	726.144	920.374	429.420	730.910	990.589	107.393
347	1.44583	719.768	897.559	851.495	726.223	920.399	429.468	730.919	990.559	107.382
348	1.45000	719.725	897.560	851.500	726.202	920.379	429.426	730.948	990.473	107.393
349	1.45417	719.708	897.560	851.464	726.185	920.365	429.322	730.999	990.505	107.358
350	1.45833	719.668	897.585	851.467	726.181	920.297	429.364	730.929	990.518	107.416
351	1.46250	719.739	897.575	851.402	726.172	920.379	429.235	730.960	990.623	107.323
352	1.46667	719.712	897.602	851.495	726.117	920.353	429.310	730.933	990.584	107.372
353	1.47083	719.693	897.540	851.469	726.129	920.346	429.308	730.942	990.504	107.430
354	1.47500	719.649	897.590	851.457	726.142	920.454	429.331	730.915	990.473	107.403
355	1.47917	719.656	897.641	851.471	726.126	920.412	429.382	730.804	990.559	107.219
356	1.48333	719.636	897.688	851.474	726.169	920.475	429.277	730.978	990.580	107.412
357	1.48750	719.616	897.712	851.449	726.149	920.422	429.333	730.984	990.549	107.310
358	1.49167	719.574	897.705	851.482	726.094	920.455	429.202	730.927	990.559	107.365
359	1.49583	719.581	897.705	851.448	726.124	920.557	429.299	730.981	990.530	107.336
360	1.50000	719.572	897.696	851.516	726.125	920.565	429.250	730.994	990.585	107.389
361	1.50417	719.504	897.762	851.470	726.165	920.512	429.335	730.991	990.616	107.347
362	1.50833	719.434	897.818	851.494	726.090	920.645	429.184	730.867	990.533	107.326
363	1.51250	719.565	897.868	851.503	726.124	920.661	429.343	730.949	990.629	107.336
364	1.51667	719.490	897.878	851.485	726.165	920.622	429.268	731.010	990.588	107.353
365	1.52083	719.495	897.949	851.495	726.159	920.643	429.244	730.998	990.623	107.357
366	1.52500	719.490	897.993	851.522	726.138	920.701	429.209	730.955	990.600	107.302
367	1.52917	719.617	898.285	851.471	726.116	920.777	429.248	730.997	990.599	107.296
368	1.53333	719.441	898.114	851.479	726.077	920.721	429.233	731.022	990.631	107.304
369	1.53750	719.408	898.137	851.469	726.093	920.774	429.261	731.063	990.664	107.349
370	1.54167	719.428	898.273	851.519	726.086	920.857	429.179	731.062	990.641	107.311
371	1.54583	719.389	898.275	851.588	726.077	920.902	429.095	730.950	990.621	107.278
372	1.55000	719.360	898.493	851.521	726.077	920.889	429.085	731.043	990.657	107.357
373	1.55417	719.409	898.661	851.419	726.088	920.797	429.180	731.068	990.673	107.359
374	1.55833	719.388	898.587	851.546	726.111	920.977	429.038	731.034	990.661	107.324
375	1.56250	719.432	898.809	851.546	726.115	920.886	429.126	731.052	990.665	107.271
376	1.56667	719.384	898.868	851.526	726.146	920.901	429.076	731.104	990.700	107.350
377	1.57083	719.405	899.023	851.507	726.133	920.949	429.089	731.059	990.670	107.319
378	1.57500	719.372	899.162	851.452	726.165	920.902	429.147	731.033	990.677	107.276
379	1.57917	719.357	899.256	851.532	726.140	921.052	429.045	731.117	990.730	107.289
380	1.58333	719.334	899.327	851.479	726.109	921.016	429.000	731.079	990.675	107.269
381	1.58750	719.283	899.496	851.413	726.165	920.958	429.018	731.040	990.707	107.282
382	1.59167	719.211	899.665	851.388	726.151	920.981	429.045	731.077	990.631	107.286
383	1.59583	719.279	899.853	851.420	726.151	921.012	429.010	731.132	990.600	107.270
384	1.60000	719.153	900.189	851.181	726.216	921.108	429.096	731.103	990.683	107.247
385	1.60417	719.087	900.182	851.279	726.188	921.144	429.142	731.141	990.772	107.296
386	1.60833	719.103	900.359	851.276	726.189	921.087	429.007	731.060	990.643	107.311
387	1.61250	719.114	900.499	851.337	726.170	921.117	428.927	731.115	990.615	107.234
388	1.61667	719.090	900.848	851.260	726.211	921.083	428.998	731.134	990.638	107.285
389	1.62083	719.012	901.035	851.268	726.216	921.097	429.069	731.076	990.736	107.273
390	1.62500	719.010	901.308	851.300	726.235	921.285	428.949	731.138	990.665	107.271
391	1.62917	718.964	901.427	851.304	726.253	921.232	428.963	731.032	990.595	107.275
392	1.63333	719.022	901.942	851.189	726.293	921.416	429.014	731.095	990.671	107.314
393	1.63750	719.101	902.037	851.253	726.286	921.415	429.037	731.134	990.611	107.323
394	1.64167	719.227	902.250	851.310	726.276	921.362	429.064	731.114	990.655	107.248
395	1.64583	719.327	902.520	851.346	726.299	921.472	428.963	731.049	990.666	107.229
396	1.65000	719.349	902.827	851.297	726.336	921.487	429.002	731.132	990.629	107.259
397	1.65417	719.454	903.234	851.201	726.393	921.483	428.966	731.110	990.677	107.206
398	1.65833	719.497	903.349	851.418	726.429	921.489	429.040	731.055	990.606	107.283
399	1.66250	719.329	903.379	851.381	726.419	921.464	429.005	731.104	990.729	107.268
400	1.66667	718.375	903.002	851.295	726.429	921.392	429.065	731.090	990.673	107.332
401	1.67083	718.358	903.080	851.311	726.508	921.373	429.094	731.161	990.565	107.383
402	1.67500	718.319	903.282	851.444	726.532	921.366	429.041	731.038	990.638	107.310
403	1.67917	718.344	903.518	851.334	726.602	921.375	429.054	731.094	990.653	107.395
404	1.68333	718.252	903.635	851.529	726.610	921.403	428.997	731.103	990.658	107.342
405	1.68750	718.251	903.791	851.527	726.659	921.362	429.064	731.105	990.683	107.296
406	1.69167	718.233	904.011	851.584	726.640	921.399	428.995	731.119	990.608	107.377
407	1.69583	718.158	904.118	851.517	726.640	921.292	429.124	731.027	990.667	107.339
408	1.70000	718.140	904.310	851.659	726.756	921.378	429.188	731.063	990.628	107.419
409	1.70417	718.042	904.465	851.619	726.690	921.382	429.143	731.076	990.601	107.369
410	1.70833	718.059	904.621	851.539	726.633	921.468	429.082	731.094	990.649	107.432
411	1.71250	717.930	904.642	851.602	726.672	921.375	429.249	731.082	990.610	107.408
412	1.71667	717.876	904.855	851.657	726.722	921.354	429.332	731.010	990.643	107.396
413	1.72083	717.897	904.891	851.675	726.724	921.416	429.302	731.049	990.576	107.415
414	1.72500	717.860	904.976	851.854	726.677	921.399	429.331	731.061	990.579	107.482
415	1.72917	717.881	905.120	851.845	726.633	921.572	429.216	731.106	990.693	107.453
416	1.73333	717.779	905.097	851.862	726.659	921.543	429.346	731.004	990.559	107.467
417	1.73750	717.822	905.113	851.992	726.681	921.620	429.360	731.076	990.662	107.476
418	1.74167	717.801	905.178	851.989	726.613	921.747	429.272	731.005	990.645	107.473
419	1.74583	717.765	905.099	852.065	726.642	921.675	429.427	731.037	990.644	107.472
420	1.75000	717.786	905.061	851.992	726.675	921.850	429.319	731.059	990.680	107.459
421	1.75417	717.779	905.073	852.051	726.739	921.787	429.389	731.116	990.710	107.492
422	1.75833	717.138	904.640	852.129	726.636	922.031	429.286	731.189	990.699	107.500
423	1.76250	717.031	904.577	851.999	726.706	922.039	429.346	731.040	990.684	107.446
424	1.76667	717.342	904.624	852.264	726.675	922.057	429.469	730.994	990.566	107.469
425	1.77083	717.554	904.584	852.311	726.701	922.183	429.368	731.083	990.703	107.442
426	1.77500	717.787	904.689	852.317	726.655	922.288	429.360	731.050	990.659	107.471
427	1.77917	717.980	904.762	852.313	726.657	922.274	429.458	731.100	990.719	107.379
428	1.78333	718.098	904.765	852.333	726.604	922.297	429.358	731.112	990.666	107.488
429	1.78750	718.105	904.563	852.335	726.629	922.452	429.317	731.104	990.740	107.441
430	1.79167	718.051	904.388	852.372	726.751	922.442	429.413	731.129	990.741	107.430
431	1.79583	718.096	904.409	852.319	726.689	922.514	429.379	731.133	990.713	107.470
432	1.80000	718.167	904.209	852.400	726.687	922.546	429.361	731.107	990.688	107.452
433	1.80417	717.992	904.052	852.466	726.665	922.540	429.500	731.124	990.747	107.441
434	1.80833	718.055	903.906	852.483	726.713	922.559	429.515	731.231	990.690	107.505
435	1.81250	718.095	903.834	852.477	726.708	922.488	429.643	731.091	990.724	107.379
436	1.81667	718.111	903.733	852.501	726.632	922.671	429.380	731.124	990.747	107.489
437	1.82083	718.017	903.574	852.415	726.644	922.616	429.509	731.201	990.673	107.471
438	1.82500	718.171	903.630	852.531	726.650	922.715	429.428	731.111	990.643	107.435
439	1.82917	718.144	903.480	852.515	726.653	922.583	429.677	731.124	990.725	107.460
440	1.83333	718.110	903.365	852.492	726.650	922.725	429.465	731.199	990.770	107.468
441	1.83750	718.189	903.263	852.528	726.696	922.734	429.559	731.194	990.776	107.454
442	1.84167	718.179	903.182	852.554	726.761	922.791	429.593	731.150	990.712	107.474
443	1.84583	718.153	903.099	852.500	726.763	922.677	429.701	731.257	990.702	107.492
444	1.85000	718.165	903.117	852.523	726.765	922.834	429.596	731.198	990.715	107.491
445	1.85417	718.131	903.017	852.563	726.679	922.758	429.615	731.104	990.596	107.448
446	1.85833	718.164	902.904	852.506	726.768	922.770	429.708	731.258	990.810	107.469
447	1.86250	718.143	902.946	852.567	726.736	922.837	429.598	731.189	990.744	107.456
448	1.86667	718.209	902.866	852.539	726.798	922.847	429.715	731.340	990.736	107.501
449	1.87083	718.217	902.969	852.550	726.881	922.870	429.664	731.353	990.825	107.520
450	1.87500	718.172	902.991	852.524	726.855	922.933	429.725	731.375	990.753	107.534
451	1.87917	718.237	903.100	852.503	726.911	922.946	429.776	731.367	990.780	107.505
452	1.88333	718.209	903.203	852.502	726.984	922.940	429.787	731.409	990.811	107.567
453	1.88750	718.240	903.433	852.523	727.142	922.979	429.889	731.527	990.807	107.574
454	1.89167	718.159	903.501	852.490	727.057	923.055	429.878	731.589	990.790	107.565
455	1.89583	718.200	903.509	852.514	727.101	923.129	429.781	731.612	990.830	107.594
456	1.90000	718.231	903.536	852.521	727.265	923.068	430.022	731.633	990.835	107.546
457	1.90417	718.282	903.606	852.560	727.359	923.127	430.055	731.681	990.832	107.563
458	1.90833	718.291	903.518	852.716	727.338	923.207	430.059	731.803	990.801	107.623
459	1.91250	718.309	903.471	852.741	727.433	923.202	430.085	731.846	990.873	107.572
460	1.91667	718.406	903.407	852.791	727.507	923.307	430.072	731.850	990.887	107.527
461	1.92083	718.404	903.336	852.859	727.609	923.384	430.122	732.030	990.876	107.658
462	1.92500	718.403	903.262	852.941	727.729	923.452	430.228	732.057	990.857	107.671
463	1.92917	718.525	903.297	853.037	727.811	923.459	430.286	732.065	990.842	107.616
464	1.93333	718.482	903.405	853.162	727.806	923.584	430.279	732.080	990.891	107.740
465	1.93750	718.547	903.513	853.247	727.906	923.557	430.315	732.217	990.865	107.694
466	1.94167	718.517	903.645	853.328	727.990	923.723	430.446	732.231	990.830	107.810
467	1.94583	718.561	903.765	853.399	728.184	923.780	430.544	732.291	990.894	107.768
468	1.95000	718.641	903.900	853.520	728.243	923.876	430.587	732.398	990.962	107.793
469	1.95417	718.614	904.032	853.568	728.303	923.924	430.577	732.387	990.966	107.820
470	1.95833	718.651	904.168	853.631	728.443	923.951	430.669	732.476	990.985	107.818
471	1.96250	718.690	904.438	853.737	728.559	923.868	430.755	732.539	990.911	107.894
472	1.96667	718.654	904.525	853.830	728.705	923.928	430.867	732.538	990.919	107.900
473	1.97083	718.672	904.635	853.941	728.739	924.000	430.869	732.625	990.880	108.024
474	1.97500	718.664	904.923	854.028	728.772	924.027	430.839	732.776	990.931	108.092
475	1.97917	718.682	905.123	854.120	728.915	924.001	431.021	732.740	990.918	108.223
476	1.98333	718.639	905.368	854.227	729.109	923.956	431.146	732.776	990.864	108.244
477	1.98750	718.633	905.512	854.260	729.066	923.798	431.258	732.818	990.828	108.220
478	1.99167	718.634	905.763	854.459	729.497	924.017	431.422	732.950	990.821	108.396
479	1.99583	718.669	906.036	854.451	729.216	923.586	431.395	732.938	990.847	108.357
480	2.00000	718.517	906.210	854.523	729.366	923.498	431.434	732.977	990.802	108.407
481	2.00417	718.372	906.428	854.624	729.417	923.460	431.483	732.927	990.684	108.489
482	2.00833	718.049	906.714	854.664	729.504	923.398	431.527	733.119	990.790	108.567
483	2.01250	717.772	906.801	854.796	729.628	923.305	431.625	733.053	990.693	108.557
484	2.01667	717.452	907.071	854.913	729.689	923.311	431.707	733.258	990.459	108.541
485	2.02083	717.248	907.402	854.925	729.835	923.237	431.696	733.273	990.485	108.595
486	2.02500	717.114	907.664	855.008	729.981	923.186	431.801	733.317	990.453	108.697
487	2.02917	717.947	908.460	855.030	730.040	923.002	431.820	733.609	990.597	108.761
488	2.03333	717.974	908.754	855.126	730.176	922.845	431.873	733.609	990.531	108.932
489	2.03750	717.917	909.090	855.180	730.239	922.655	431.850	733.633	990.521	108.961
490	2.04167	717.816	909.189	855.300	730.373	922.396	431.902	733.704	990.225	109.226
491	2.04583	717.826	909.617	855.394	730.482	922.057	431.924	733.766	990.194	109.328
492	2.05000	717.705	909.904	855.416	730.588	921.828	431.952	733.847	990.151	109.431
493	2.05417	717.703	910.185	855.532	730.698	921.601	431.975	733.919	990.062	109.593
494	2.05833	717.620	910.411	855.527	730.776	921.291	432.021	734.018	990.029	109.689
495	2.06250	717.511	910.645	855.656	730.814	920.980	432.049	733.974	989.940	109.765
496	2.06667	717.483	910.959	855.700	730.918	920.641	431.983	734.124	989.829	109.954
497	2.07083	717.594	911.432	855.737	731.057	920.334	432.057	734.088	989.893	109.863
498	2.07500	717.395	911.523	855.831	731.125	919.943	432.003	734.204	989.677	110.225
499	2.07917	717.559	912.088	855.854	731.184	919.528	431.973	734.170	989.662	110.217
500	2.08333	717.357	912.311	855.916	731.252	919.170	431.936	734.181	989.536	110.295
501	2.08750	717.462	912.875	855.928	731.304	918.754	431.942	734.328	989.429	110.685
502	2.09167	717.321	913.270	856.014	731.338	918.208	431.834	734.238	989.395	110.515
503	2.09583	717.364	913.731	855.980	731.426	917.809	431.758	734.214	989.294	110.644
504	2.10000	717.385	914.215	856.004	731.437	917.214	431.736	734.294	989.190	110.816
505	2.10417	717.300	914.699	855.900	731.468	916.840	431.628	734.300	989.051	111.023
506	2.10833	717.261	914.858	856.000	731.597	916.334	431.691	734.339	988.945	111.051
507	2.11250	717.303	915.238	855.993	731.622	915.720	431.617	734.367	988.789	111.241
508	2.11667	718.287	916.302	855.800	731.708	915.034	431.557	734.373	988.740	111.318
509	2.12083	718.465	916.950	855.936	731.859	914.439	431.483	734.286	988.596	111.402
510	2.12500	718.365	917.388	855.844	731.859	913.614	431.202	734.361	988.530	111.504
511	2.12917	718.457	917.855	855.830	731.905	912.902	431.042	734.313	988.490	111.528
512	2.13333	718.201	918.019	855.509	732.092	911.929	430.860	734.385	988.288	111.653
513	2.13750	718.084	918.401	855.385	732.238	911.092	430.639	734.392	988.160	111.878
514	2.14167	718.020	918.730	855.157	732.297	910.310	430.423	734.468	987.724	112.100
515	2.14583	717.969	919.214	854.869	732.464	909.383	430.211	734.346	987.634	112.116
516	2.15000	717.811	919.932	854.612	732.547	908.384	429.981	734.368	987.534	112.203
517	2.15417	717.680	920.585	854.297	732.608	907.440	429.743	734.397	987.336	112.375
518	2.15833	717.587	921.200	853.855	732.709	906.308	429.503	734.382	987.190	112.387
519	2.16250	717.526	921.764	853.600	732.913	905.202	429.216	734.376	987.093	112.548
520	2.16667	717.448	922.260	853.235	732.898	904.022	428.909	734.344	987.062	112.522
521	2.17083	717.429	922.781	852.854	733.118	903.093	428.731	734.266	987.115	112.406
522	2.17500	717.332	923.317	852.411	733.214	901.916	428.389	734.277	986.939	112.527
523	2.17917	717.258	924.029	851.911	733.351	900.667	427.809	734.283	986.892	112.543
524	2.18333	717.357	924.759	851.394	733.559	899.313	427.355	734.246	986.889	112.634
525	2.18750	717.370	925.548	851.013	733.785	898.135	426.850	734.187	986.828	112.514
526	2.19167	717.377	926.387	850.499	734.017	897.096	426.476	734.191	986.757	112.468
527	2.19583	717.324	927.070	849.863	734.305	895.680	425.983	734.109	986.830	112.283
528	2.20000	717.346	927.724	849.376	734.552	894.242	425.525	734.148	986.773	112.383
529	2.20417	717.328	928.081	848.820	734.704	893.065	424.958	733.925	986.764	111.984
530	2.20833	717.401	928.611	848.159	735.125	891.882	424.555	733.948	986.765	111.952
531	2.21250	717.561	929.138	847.302	735.424	890.549	423.932	733.879	986.869	111.696
532	2.21667	717.738	929.637	846.624	735.634	889.198	423.373	733.792	986.939	111.517
533	2.22083	718.046	930.242	845.735	735.881	887.878	422.733	733.787	987.078	111.412
534	2.22500	717.983	931.267	844.231	736.057	886.607	422.026	733.618	987.124	110.997
535	2.22917	717.873	932.080	842.858	736.435	885.186	421.332	733.551	987.198	110.844
536	2.23333	718.181	932.974	841.726	736.703	883.861	420.597	733.406	987.398	110.519
537	2.23750	717.004	932.563	840.772	736.977	882.529	419.891	733.358	987.320	110.552
538	2.24167	717.105	932.846	839.741	737.211	881.051	419.259	733.261	987.607	110.106
539	2.24583	717.322	933.092	838.846	737.348	879.677	418.451	733.193	987.528	110.019
540	2.25000	717.495	933.381	837.731	737.595	878.253	417.559	733.118	987.750	109.665
541	2.25417	717.618	933.784	836.525	737.845	876.802	416.741	733.157	987.796	109.544
542	2.25833	717.836	933.936	835.462	737.965	875.272	415.830	733.234	987.939	109.302
543	2.26250	717.975	934.562	834.006	738.262	873.653	415.034	733.366	987.938	109.145
544	2.26667	718.046	935.076	832.285	738.528	872.307	414.400	733.495	987.809	109.029
545	2.27083	718.154	935.474	831.052	738.820	870.458	413.461	733.459	987.780	108.936
546	2.27500	718.466	936.011	829.791	739.091	868.872	412.605	733.646	987.761	108.891
547	2.27917	718.306	936.053	828.551	739.412	867.117	411.784	733.608	987.710	108.724
548	2.28333	718.495	936.216	827.376	739.662	865.162	410.801	733.604	987.655	108.597
549	2.28750	718.767	936.354	826.077	739.984	863.298	409.889	733.524	987.368	108.562
550	2.29167	718.996	936.603	824.625	740.147	861.387	408.968	733.559	987.174	108.599
551	2.29583	719.315	937.027	823.047	740.496	859.165	408.077	733.559	986.960	108.503
552	2.30000	718.503	936.352	821.586	740.838	857.277	407.135	733.591	986.730	108.649
553	2.30417	719.447	937.043	820.352	741.202	855.307	406.185	733.600	986.374	108.783
554	2.30833	719.779	937.484	818.805	741.633	853.443	405.300	733.653	986.065	109.007
555	2.31250	719.680	937.288	817.397	741.924	851.292	404.458	733.625	985.762	108.958
556	2.31667	719.770	937.544	815.676	742.363	849.057	403.550	733.626	985.373	108.984
557	2.32083	719.763	937.671	813.892	742.758	846.850	402.668	733.574	985.137	109.367
558	2.32500	720.141	938.457	812.116	743.274	844.418	401.724	733.566	984.634	109.547
559	2.32917	720.156	938.580	810.679	743.761	842.214	400.794	733.490	984.484	109.512
560	2.33333	719.922	938.435	809.019	744.191	840.064	399.733	733.398	983.969	109.569
561	2.33750	719.015	938.221	806.802	744.740	837.580	398.720	733.309	983.439	109.803
562	2.34167	719.780	939.400	804.811	745.183	835.421	397.564	733.225	983.129	110.016
563	2.34583	718.930	938.830	802.607	745.573	833.185	396.499	733.097	982.856	110.128
564	2.35000	719.368	941.393	799.931	745.969	830.707	395.431	733.026	982.493	110.301
565	2.35417	719.227	944.933	797.299	746.362	828.429	394.368	732.820	982.207	110.439
566	2.35833	718.847	942.719	794.707	746.716	826.231	393.082	732.706	981.747	110.582
567	2.36250	719.030	942.745	792.630	746.948	823.958	391.775	732.487	981.457	110.720
568	2.36667	719.872	944.988	789.408	747.122	821.729	390.502	732.288	980.974	110.871
569	2.37083	720.100	944.435	787.544	747.447	819.556	389.182	731.949	980.886	110.904
570	2.37500	720.339	944.141	785.591	747.654	817.345	387.738	731.764	980.307	111.170
571	2.37917	719.754	943.447	782.710	747.880	815.187	386.592	731.472	979.859	111.331
572	2.38333	720.006	943.639	780.081	747.957	813.027	385.282	731.426	979.494	111.523
573	2.38750	720.363	939.367	778.733	748.166	811.153	383.890	731.083	979.086	111.542
574	2.39167	720.365	940.627	776.031	748.374	809.117	382.432	730.995	978.788	111.668
575	2.39583	720.393	940.497	773.357	748.477	806.927	381.141	730.443	978.412	111.668
576	2.40000	720.623	940.417	770.748	748.559	804.719	379.843	730.126	977.901	111.812
577	2.40417	720.667	940.230	768.130	748.708	802.529	378.524	729.739	977.578	111.946
578	2.40833	720.854	940.109	765.648	748.849	800.314	377.235	729.329	976.684	111.648
579	2.41250	720.610	939.979	762.918	748.854	798.098	375.887	728.958	976.313	111.943
580	2.41667	720.536	939.719	760.253	749.078	796.045	374.832	728.610	975.844	112.293
581	2.42083	720.408	939.672	757.498	749.190	793.758	373.652	728.059	975.592	112.570
582	2.42500	719.745	939.639	754.694	749.321	791.396	372.472	727.460	975.479	113.095
583	2.42917	719.149	939.778	751.786	749.397	788.995	371.295	726.640	975.227	113.473
584	2.43333	720.035	938.631	749.388	749.536	786.684	370.230	726.304	974.919	113.893
585	2.43750	719.955	938.411	746.561	749.738	784.189	369.198	725.761	974.425	114.280
586	2.44167	720.088	938.373	744.068	749.843	781.849	367.979	725.337	974.044	114.714
587	2.44583	719.960	938.049	741.195	749.873	779.604	366.717	725.074	973.567	115.042
588	2.45000	720.144	937.871	738.586	750.015	777.495	365.840	725.040	972.762	115.886
589	2.45417	720.118	937.795	735.745	750.154	775.036	364.917	724.922	972.140	116.733
590	2.45833	720.165	937.775	732.985	750.263	772.776	363.961	724.603	972.844	117.943
591	2.46250	720.186	937.567	730.027	750.261	770.241	362.963	724.442	971.804	118.638
592	2.46667	720.148	937.788	727.251	750.195	767.969	362.072	724.210	970.849	119.311
593	2.47083	720.734	937.691	724.154	750.321	765.709	361.287	724.068	970.088	120.238
594	2.47500	719.990	938.245	721.262	750.453	763.354	360.374	724.053	969.100	121.294
595	2.47917	719.342	938.431	718.243	750.526	760.846	359.611	723.967	969.383	122.717
596	2.48333	718.898	938.672	715.433	750.575	758.672	358.906	723.863	968.557	123.600
597	2.48750	718.660	938.646	712.746	750.591	756.441	358.131	724.046	967.586	124.988
598	2.49167	718.386	938.930	710.015	750.582	754.242	357.415	723.515	966.745	125.294
599	2.49583	718.321	938.780	707.252	750.609	752.115	356.920	723.337	965.944	125.967
600	2.50000	718.268	938.775	704.792	750.622	750.003	356.212	722.921	965.423	126.407
601	2.50417	718.332	938.840	702.371	750.504	747.927	355.675	723.097	964.569	127.559
602	2.50833	718.395	938.836	699.989	750.450	745.814	355.136	722.728	963.857	128.230
603	2.51250	718.409	938.974	697.651	750.436	743.962	354.564	722.438	963.059	128.932
604	2.51667	718.468	939.110	695.437	750.368	742.051	354.073	722.096	962.136	129.659
605	2.52083	718.497	939.553	693.091	750.370	740.111	353.682	721.975	960.684	130.455
606	2.52500	718.704	939.869	690.951	750.247	738.339	353.168	722.157	959.785	132.004
607	2.52917	718.659	939.941	688.607	750.119	736.930	352.717	721.730	959.008	132.607
608	2.53333	718.695	940.320	686.319	750.087	735.384	352.173	721.335	958.114	133.127
609	2.53750	718.434	940.361	683.960	750.079	733.928	351.704	721.089	957.584	133.621
610	2.54167	718.524	940.490	681.893	750.067	732.363	351.239	719.983	955.780	132.479
611	2.54583	718.376	940.689	679.744	749.859	730.985	350.819	719.702	955.635	132.750
612	2.55000	718.427	940.732	677.807	749.758	729.679	350.239	719.347	955.262	133.102
613	2.55417	718.562	940.816	675.876	749.661	728.411	349.724	719.091	954.942	133.199
614	2.55833	718.570	941.084	674.069	749.589	727.433	349.127	718.690	954.601	133.333
615	2.56250	718.630	940.999	672.399	749.549	726.420	348.570	718.442	954.385	133.381
616	2.56667	718.727	941.013	670.652	749.636	725.568	347.933	718.228	954.090	133.512
617	2.57083	718.786	941.183	668.944	749.675	724.758	347.348	717.886	953.732	133.486
618	2.57500	718.866	941.316	667.431	749.564	724.082	346.505	717.707	953.497	133.468
619	2.57917	718.895	941.293	665.935	749.562	723.550	345.902	717.513	953.412	133.576
620	2.58333	718.840	941.218	664.466	749.608	722.950	345.245	717.349	953.222	133.493
621	2.58750	718.838	941.188	663.050	749.492	722.349	344.686	717.101	953.116	133.471
622	2.59167	719.033	941.304	661.906	749.509	721.864	344.142	716.871	953.088	133.439
623	2.59583	718.903	941.093	660.652	749.479	721.493	343.603	716.808	952.876	133.396
624	2.60000	719.016	940.960	659.444	749.453	721.203	343.107	716.793	952.851	133.456
625	2.60417	719.504	940.931	658.397	749.461	720.839	342.896	716.719	952.738	133.430
626	2.60833	720.031	940.475	657.755	749.324	720.489	342.589	716.662	952.651	133.450
627	2.61250	719.439	940.452	657.211	749.212	720.213	342.245	716.651	952.549	133.421
628	2.61667	719.581	940.463	656.468	749.145	719.929	341.935	716.584	952.315	133.440
629	2.62083	719.627	940.441	655.965	749.029	719.614	341.745	716.470	952.377	133.417
630	2.62500	719.660	940.407	655.434	748.887	719.231	341.577	716.379	952.278	133.511
631	2.62917	719.768	940.422	655.156	748.736	718.960	341.452	716.305	952.224	133.551
632	2.63333	719.706	940.257	654.956	748.621	718.857	341.260	716.118	952.245	133.549
633	2.63750	719.812	940.284	654.708	748.492	718.667	341.155	715.940	952.239	133.348
634	2.64167	718.796	941.274	654.216	748.300	718.675	340.916	715.888	952.194	133.497
