NO_OF_FRAMES	1200
NO_OF_CAMERAS	7
NO_OF_MARKERS	3
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2014-06-30, 12:55:34	2988.95469344
DATA_INCLUDED	3D
MARKER_NAMES	HIP	KNEE	ANKLE
Frame	Time	HIP X	HIP Y	HIP Z	KNEE X	KNEE Y	KNEE Z	ANKLE X	ANKLE Y	ANKLE Z	
315	1.31250	719.085	793.849	851.230	720.673	814.705	430.038	723.525	881.605	107.208
316	1.31667	718.911	795.088	851.274	720.687	815.091	430.102	723.557	881.632	107.151
317	1.32083	718.722	795.897	851.394	720.634	815.719	429.995	723.650	881.808	107.030
318	1.32500	718.644	797.100	851.411	720.663	816.206	429.959	723.646	881.886	106.953
319	1.32917	718.479	797.973	851.416	720.656	816.639	429.951	723.663	881.892	107.011
320	1.33333	718.297	799.086	851.611	720.688	816.979	430.042	723.682	882.049	106.893
321	1.33750	718.117	800.537	851.744	720.664	817.665	429.956	723.750	881.996	106.896
322	1.34167	717.908	801.667	851.877	720.599	818.094	429.792	723.746	882.104	106.778
323	1.34583	717.703	802.616	852.068	720.651	818.623	430.134	723.787	882.154	106.750
324	1.35000	717.536	803.362	851.957	720.605	819.173	429.936	723.804	882.286	106.650
325	1.35417	717.405	804.415	852.192	720.582	819.703	429.945	723.919	882.307	106.660
326	1.35833	717.193	805.786	852.258	720.513	820.178	429.921	723.895	882.390	106.491
327	1.36250	717.079	807.443	852.428	720.331	820.881	429.855	723.929	882.500	106.516
328	1.36667	717.011	808.549	852.492	720.445	821.386	429.855	723.995	882.519	106.383
329	1.37083	716.843	809.574	852.769	720.324	821.977	429.782	724.069	882.449	106.491
330	1.37500	716.553	810.705	852.931	720.218	822.561	429.734	724.067	882.521	106.423
331	1.37917	716.339	812.419	853.061	720.317	823.101	429.831	724.133	882.678	106.362
332	1.38333	716.145	813.801	853.123	720.298	823.775	429.766	724.056	882.740	106.332
333	1.38750	715.965	815.000	853.121	720.233	824.405	429.756	724.148	882.864	106.281
334	1.39167	715.687	816.123	853.131	720.213	824.923	429.774	724.200	882.815	106.236
335	1.39583	715.582	817.454	853.310	720.197	825.393	429.825	724.172	882.979	106.114
336	1.40000	715.297	819.361	853.275	720.148	825.945	429.821	724.297	882.921	106.217
337	1.40417	715.149	820.657	853.340	720.161	826.413	429.959	724.247	883.103	106.112
338	1.40833	714.954	821.875	853.416	720.119	826.930	430.002	724.269	883.079	106.066
339	1.41250	714.765	823.306	853.452	720.093	827.505	430.060	724.290	883.158	106.081
340	1.41667	714.427	825.302	853.435	719.973	828.038	430.118	724.359	883.254	106.008
341	1.42083	714.213	826.838	853.437	720.091	828.434	430.129	724.347	883.249	105.944
342	1.42500	713.907	827.958	853.513	720.048	828.766	430.145	724.397	883.384	105.920
343	1.42917	713.598	829.300	853.598	720.059	829.217	430.149	724.409	883.430	105.801
344	1.43333	713.231	831.362	853.643	720.019	829.596	430.156	724.435	883.517	105.810
345	1.43750	713.013	832.870	853.613	720.063	829.953	430.165	724.406	883.541	105.746
346	1.44167	712.913	834.144	853.646	720.056	830.364	430.208	724.402	883.591	105.652
347	1.44583	712.797	835.787	853.642	720.075	830.688	430.193	724.417	883.774	105.521
348	1.45000	712.613	837.926	853.613	720.139	831.019	430.219	724.365	883.666	105.527
349	1.45417	712.536	839.251	853.647	720.181	831.401	430.220	724.514	883.750	105.563
350	1.45833	712.348	840.649	853.663	720.219	831.643	430.274	724.545	883.784	105.576
351	1.46250	712.283	842.036	853.716	720.328	831.957	430.305	724.482	883.824	105.477
352	1.46667	712.009	843.991	853.511	720.356	832.214	430.338	724.607	883.881	105.565
353	1.47083	711.616	845.155	853.551	720.450	832.467	430.360	724.536	883.829	105.425
354	1.47500	710.341	845.743	853.618	720.378	832.695	430.361	724.670	883.950	105.419
355	1.47917	710.218	847.604	853.640	720.488	832.861	430.468	724.696	884.015	105.462
356	1.48333	709.871	849.408	853.512	720.516	833.199	430.503	724.730	884.049	105.418
357	1.48750	709.726	850.669	853.478	720.471	833.435	430.527	724.708	884.109	105.441
358	1.49167	709.583	851.721	853.612	720.478	833.819	430.556	724.702	884.142	105.349
359	1.49583	709.592	853.126	853.788	720.470	834.137	430.610	724.762	884.099	105.317
360	1.50000	709.531	854.786	853.927	720.462	834.428	430.682	724.792	884.136	105.395
361	1.50417	709.464	856.264	853.973	720.460	834.944	430.728	724.868	884.158	105.350
362	1.50833	709.369	857.409	854.101	720.447	835.317	430.838	724.879	884.189	105.361
363	1.51250	709.269	858.445	854.200	720.402	835.917	430.905	724.739	884.335	105.287
364	1.51667	709.151	859.639	854.146	720.290	836.408	430.957	724.856	884.373	105.311
365	1.52083	708.872	860.890	854.028	720.296	836.928	431.027	724.800	884.483	105.311
366	1.52500	708.739	862.012	853.923	720.238	837.462	431.149	724.876	884.539	105.206
367	1.52917	708.601	862.710	853.946	720.199	837.896	431.190	724.669	884.590	105.105
368	1.53333	708.536	863.393	853.950	720.180	838.451	431.265	724.615	884.629	105.214
369	1.53750	708.457	863.968	853.972	720.068	838.972	431.283	724.706	884.735	105.173
370	1.54167	708.446	864.579	854.029	720.035	839.423	431.398	724.690	884.830	105.114
371	1.54583	708.371	865.006	853.998	719.991	839.980	431.445	724.695	884.932	105.101
372	1.55000	708.359	865.485	854.090	719.944	840.614	431.515	724.670	884.967	105.168
373	1.55417	708.393	865.822	854.150	719.890	841.105	431.546	724.608	885.072	105.127
374	1.55833	708.433	866.164	854.126	719.968	841.559	431.707	724.556	885.123	105.143
375	1.56250	708.414	866.542	854.155	719.874	841.868	431.676	724.691	885.163	105.199
376	1.56667	708.391	866.898	854.198	719.893	842.332	431.767	724.619	885.280	105.174
377	1.57083	708.374	867.177	854.219	719.765	842.815	431.764	724.647	885.299	105.171
378	1.57500	708.400	867.255	854.326	719.749	843.203	431.850	724.602	885.371	105.112
379	1.57917	708.375	867.423	854.373	719.724	843.668	431.887	724.689	885.413	105.177
380	1.58333	708.450	867.505	854.405	719.734	844.112	432.014	724.703	885.564	105.197
381	1.58750	708.441	867.500	854.594	719.696	844.461	432.104	724.673	885.592	105.201
382	1.59167	708.438	867.447	854.601	719.698	844.802	432.149	724.751	885.581	105.252
383	1.59583	708.395	867.632	854.690	719.644	845.169	432.202	724.722	885.623	105.215
384	1.60000	708.331	867.668	854.750	719.610	845.449	432.275	724.719	885.695	105.271
385	1.60417	708.174	868.342	854.820	719.602	845.743	432.372	724.772	885.717	105.305
386	1.60833	708.158	868.834	854.747	719.579	845.986	432.416	724.679	885.680	105.300
387	1.61250	708.051	869.486	854.714	719.546	846.214	432.476	724.711	885.773	105.326
388	1.61667	707.899	869.795	854.713	719.570	846.409	432.473	724.680	885.794	105.326
389	1.62083	708.563	866.854	855.124	719.570	846.572	432.552	724.671	885.752	105.310
390	1.62500	708.645	866.156	855.267	719.560	846.532	432.558	724.672	885.798	105.366
391	1.62917	708.962	865.710	855.384	719.576	846.564	432.586	724.637	885.810	105.359
392	1.63333	709.133	865.073	855.332	719.618	846.545	432.579	724.591	885.705	105.421
393	1.63750	709.149	864.281	855.393	719.600	846.414	432.608	724.623	885.719	105.527
394	1.64167	709.294	863.528	855.319	719.644	846.265	432.572	724.742	885.659	105.492
395	1.64583	709.466	862.738	855.328	719.662	846.073	432.570	724.630	885.637	105.504
396	1.65000	709.562	861.929	855.253	719.756	845.768	432.588	724.580	885.605	105.504
397	1.65417	709.676	861.088	855.299	719.765	845.423	432.488	724.578	885.437	105.550
398	1.65833	709.867	860.078	855.265	719.902	845.076	432.517	724.692	885.513	105.564
399	1.66250	710.063	859.370	855.267	719.984	844.670	432.456	724.703	885.459	105.601
400	1.66667	710.206	858.440	855.217	719.987	844.127	432.406	724.635	885.283	105.581
401	1.67083	710.419	857.623	855.080	720.064	843.658	432.374	724.660	885.257	105.615
402	1.67500	710.633	856.663	854.985	720.146	842.983	432.259	724.593	885.150	105.695
403	1.67917	710.729	855.773	854.832	720.195	842.335	432.165	724.485	885.156	105.640
404	1.68333	710.921	854.790	854.730	720.360	841.736	432.163	724.484	884.971	105.704
405	1.68750	711.115	853.831	854.626	720.349	841.195	432.150	724.484	884.896	105.787
406	1.69167	711.360	852.598	854.557	720.374	840.337	432.090	724.419	884.757	105.827
407	1.69583	711.475	851.620	854.434	720.497	839.488	431.967	724.460	884.551	105.975
408	1.70000	711.829	850.880	854.336	720.482	838.595	431.830	724.327	884.423	105.961
409	1.70417	711.942	849.268	854.465	720.538	837.777	431.685	724.337	884.332	106.042
410	1.70833	712.072	848.095	854.448	720.593	836.894	431.620	724.175	884.152	106.080
411	1.71250	712.263	846.988	854.329	720.741	835.966	431.558	724.350	883.995	106.320
412	1.71667	712.574	845.734	854.294	720.746	834.990	431.451	724.332	883.886	106.457
413	1.72083	712.717	844.433	854.333	720.942	834.108	431.439	724.322	883.733	106.673
414	1.72500	712.854	843.242	854.365	721.062	833.124	431.305	724.201	883.601	106.671
415	1.72917	712.946	842.077	854.412	721.104	832.235	431.182	724.136	883.439	106.845
416	1.73333	713.022	840.793	854.338	721.261	831.317	431.209	724.173	883.293	106.954
417	1.73750	713.110	839.565	854.327	721.277	830.427	431.163	724.032	883.120	107.035
418	1.74167	713.157	838.299	854.211	721.287	829.386	431.117	723.999	883.114	107.122
419	1.74583	713.305	837.076	854.064	721.352	828.531	431.122	724.041	882.899	107.397
420	1.75000	713.398	835.801	854.196	721.436	827.691	431.104	723.939	882.744	107.505
421	1.75417	713.558	834.357	854.125	721.500	826.725	431.167	723.806	882.681	107.530
422	1.75833	713.710	833.186	854.045	721.552	825.754	431.283	723.837	882.448	107.735
423	1.76250	713.878	831.955	854.035	721.646	824.688	431.397	723.782	882.411	107.877
424	1.76667	714.106	830.597	854.049	721.650	823.726	431.386	723.753	882.186	108.092
425	1.77083	714.249	829.242	853.849	721.685	822.766	431.366	723.644	881.975	108.318
426	1.77500	714.393	827.686	853.914	721.717	821.761	431.389	723.631	881.934	108.324
427	1.77917	714.591	826.402	853.818	721.825	820.799	431.536	723.672	881.689	108.532
428	1.78333	714.810	825.015	853.907	721.943	819.807	431.629	723.578	881.479	108.674
429	1.78750	714.956	823.631	853.906	722.009	818.944	431.563	723.617	881.229	108.869
430	1.79167	715.079	822.060	853.919	722.089	818.175	431.577	723.594	881.044	109.066
431	1.79583	715.252	820.974	853.885	722.129	817.308	431.510	723.496	880.810	109.230
432	1.80000	715.354	819.520	853.962	722.230	816.362	431.560	723.552	880.706	109.433
433	1.80417	715.470	818.224	853.866	722.398	815.449	431.687	723.511	880.473	109.495
434	1.80833	715.669	817.173	853.793	722.402	814.578	431.711	723.523	880.196	109.705
435	1.81250	715.890	815.929	853.666	722.334	813.750	431.681	723.644	880.060	109.972
436	1.81667	716.086	814.841	853.467	722.325	812.920	431.682	723.694	879.966	110.172
437	1.82083	716.219	813.650	853.302	722.343	812.161	431.602	723.530	879.596	110.219
438	1.82500	716.300	812.564	853.205	722.479	811.560	431.681	723.538	879.476	110.385
439	1.82917	716.573	811.457	853.153	722.495	810.727	431.686	723.547	879.179	110.606
440	1.83333	716.503	812.103	852.717	722.642	810.139	431.596	723.485	879.009	110.652
441	1.83750	716.827	809.698	852.868	722.691	809.287	431.604	723.521	878.879	110.905
442	1.84167	716.999	807.882	853.043	722.681	808.649	431.447	723.548	878.845	110.918
443	1.84583	717.368	805.681	853.112	722.848	807.867	431.452	723.551	878.566	111.018
444	1.85000	717.721	803.704	853.201	722.868	807.154	431.489	723.606	878.428	111.264
445	1.85417	717.890	802.768	853.167	722.939	806.573	431.372	723.651	878.287	111.350
446	1.85833	718.149	801.825	853.298	723.010	805.879	431.313	723.667	878.149	111.479
447	1.86250	718.518	800.359	853.491	723.117	805.253	431.288	723.613	877.971	111.684
448	1.86667	718.804	798.953	853.689	723.222	804.635	431.203	723.580	877.825	111.766
449	1.87083	718.984	797.974	853.700	723.321	803.955	431.202	723.727	877.702	111.905
450	1.87500	719.161	797.164	853.728	723.484	803.210	431.210	723.718	877.622	112.045
451	1.87917	719.312	796.210	853.779	723.586	802.575	431.101	723.730	877.531	112.178
452	1.88333	719.524	794.987	853.801	723.680	801.846	431.126	723.699	877.380	112.293
453	1.88750	719.754	793.770	853.762	723.676	801.304	431.049	723.695	877.314	112.381
454	1.89167	719.864	792.729	853.865	723.796	800.725	431.033	723.703	877.173	112.464
455	1.89583	719.945	791.796	853.773	723.847	800.174	430.909	723.730	877.160	112.636
456	1.90000	720.128	790.932	853.843	723.974	799.488	430.971	723.729	876.967	112.701
457	1.90417	720.164	790.021	853.727	724.075	798.904	430.930	723.668	876.925	112.792
458	1.90833	720.137	788.912	853.792	724.161	798.313	430.838	723.654	876.784	112.913
459	1.91250	720.118	787.569	853.818	724.307	797.838	430.864	723.659	876.732	113.070
460	1.91667	719.955	786.328	853.844	724.392	797.312	430.841	723.616	876.677	113.169
461	1.92083	719.989	785.343	853.809	724.519	796.845	430.898	723.622	876.624	113.223
462	1.92500	720.182	784.981	854.135	724.651	796.254	430.933	723.559	876.556	113.321
463	1.92917	720.981	784.601	854.106	724.792	795.706	430.988	723.538	876.395	113.380
464	1.93333	721.206	783.915	854.045	724.832	795.087	430.935	723.556	876.355	113.519
465	1.93750	721.390	783.108	854.155	724.933	794.570	430.878	723.557	876.279	113.616
466	1.94167	721.572	781.952	854.128	724.877	793.798	430.874	723.494	876.181	113.552
467	1.94583	721.829	781.183	854.169	724.949	793.338	430.835	723.505	876.148	113.676
468	1.95000	721.919	780.538	854.113	725.213	792.799	430.919	723.538	876.020	113.801
469	1.95417	722.090	779.950	854.051	725.379	792.163	430.939	723.500	876.037	113.877
470	1.95833	722.232	779.418	854.068	725.441	791.710	430.937	723.467	875.921	113.910
471	1.96250	722.412	778.907	854.017	725.661	791.256	431.042	723.475	875.906	114.013
472	1.96667	722.592	778.446	854.024	725.785	790.806	431.041	723.504	875.805	114.064
473	1.97083	722.876	778.005	853.946	725.967	790.286	431.093	723.501	875.732	114.165
474	1.97500	723.080	777.496	853.929	726.125	789.802	431.140	723.500	875.649	114.187
475	1.97917	723.429	776.821	853.984	726.246	789.350	431.138	723.428	875.499	114.206
476	1.98333	723.567	776.082	853.943	726.299	788.825	431.148	723.460	875.340	114.300
477	1.98750	723.833	775.444	853.932	726.454	788.568	431.189	723.439	875.346	114.378
478	1.99167	723.992	774.749	853.887	726.467	788.195	431.172	723.440	875.148	114.409
479	1.99583	725.462	775.101	853.756	726.640	787.741	431.307	723.461	875.147	114.398
480	2.00000	725.540	774.714	853.753	726.689	787.391	431.289	723.486	875.000	114.499
481	2.00417	725.608	774.271	853.767	726.829	786.996	431.319	723.516	874.945	114.566
482	2.00833	725.457	773.910	853.847	726.967	786.639	431.390	723.453	874.719	114.572
483	2.01250	725.352	773.425	853.818	727.028	786.344	431.353	723.451	874.803	114.662
484	2.01667	725.456	773.066	853.747	727.062	786.035	431.358	723.480	874.785	114.747
485	2.02083	725.579	772.848	853.775	727.139	785.834	431.356	723.472	874.604	114.761
486	2.02500	725.737	772.679	853.708	727.229	785.544	431.428	723.456	874.646	114.846
487	2.02917	725.864	772.336	853.736	727.306	785.279	431.503	723.493	874.467	114.870
488	2.03333	726.040	772.135	853.688	727.398	785.081	431.444	723.525	874.431	114.918
489	2.03750	726.212	771.805	853.678	727.493	784.767	431.554	723.539	874.410	115.024
490	2.04167	726.414	771.547	853.725	727.553	784.578	431.568	723.607	874.383	115.197
491	2.04583	726.546	771.281	853.691	727.650	784.381	431.608	723.528	874.288	115.067
492	2.05000	726.694	771.010	853.727	727.724	784.132	431.716	723.674	874.252	115.222
493	2.05417	726.889	770.782	853.779	727.771	783.978	431.678	723.764	873.996	115.453
494	2.05833	727.015	770.515	853.800	727.857	783.831	431.777	723.751	874.086	115.345
495	2.06250	727.117	770.370	853.814	727.920	783.596	431.823	723.789	873.971	115.557
496	2.06667	727.265	770.230	853.888	727.955	783.504	431.810	723.858	873.923	115.593
497	2.07083	727.376	770.146	853.913	727.963	783.322	431.853	723.796	873.838	115.611
498	2.07500	727.478	770.086	853.935	728.031	783.292	431.850	723.903	873.783	115.692
499	2.07917	727.601	770.021	853.984	728.114	783.212	431.872	723.869	873.768	115.733
500	2.08333	727.682	770.030	854.092	728.179	783.092	431.944	723.813	873.802	115.584
501	2.08750	727.784	770.045	854.065	728.250	783.031	432.002	723.917	873.563	115.906
502	2.09167	727.829	770.024	854.137	728.248	783.050	432.035	723.956	873.651	115.950
503	2.09583	727.870	770.076	854.150	728.305	783.078	432.018	723.980	873.513	116.008
504	2.10000	727.930	770.137	854.199	728.383	783.129	432.056	724.007	873.426	116.158
505	2.10417	727.983	770.201	854.250	728.369	783.292	432.079	724.024	873.595	115.943
506	2.10833	728.012	770.309	854.341	728.482	783.357	432.221	724.006	873.478	116.084
507	2.11250	728.005	770.443	854.457	728.455	783.470	432.254	724.027	873.464	116.177
508	2.11667	728.081	770.603	854.522	728.534	783.587	432.383	724.055	873.543	116.159
509	2.12083	728.089	770.705	854.573	728.502	783.808	432.351	724.003	873.502	116.020
510	2.12500	728.233	770.911	854.719	728.560	783.986	432.465	724.075	873.552	116.086
511	2.12917	728.170	771.225	854.730	728.609	784.170	432.617	724.086	873.482	116.147
512	2.13333	728.219	771.462	854.904	728.621	784.435	432.676	724.150	873.529	116.102
513	2.13750	728.241	771.724	854.893	728.561	784.711	432.687	724.061	873.470	116.113
514	2.14167	728.236	771.987	855.102	728.637	784.960	432.802	724.089	873.578	116.117
515	2.14583	728.169	772.404	855.094	728.639	785.299	432.866	724.130	873.552	116.147
516	2.15000	728.233	772.799	855.259	728.606	785.579	432.976	724.120	873.632	116.092
517	2.15417	728.183	773.215	855.364	728.600	785.900	433.077	724.102	873.748	116.028
518	2.15833	728.110	773.495	855.365	728.579	786.201	433.178	724.153	873.762	116.107
519	2.16250	728.100	773.819	855.433	728.537	786.637	433.201	724.116	873.777	115.990
520	2.16667	728.080	774.108	855.490	728.463	786.876	433.328	724.101	873.944	115.989
521	2.17083	728.051	774.400	855.565	728.541	787.315	433.389	724.080	873.959	115.779
522	2.17500	728.026	774.624	855.618	728.604	787.987	433.437	724.044	874.120	115.766
523	2.17917	728.010	774.929	855.685	728.599	788.542	433.533	724.034	874.084	115.760
524	2.18333	728.004	775.203	855.708	728.502	789.039	433.525	724.025	874.202	115.681
525	2.18750	727.979	775.468	855.749	728.483	789.525	433.549	723.970	874.343	115.458
526	2.19167	727.948	775.783	855.802	728.313	790.010	433.414	724.000	874.319	115.380
527	2.19583	727.888	776.094	855.725	728.363	790.552	433.582	723.936	874.536	115.234
528	2.20000	727.879	776.412	855.875	728.303	791.167	433.557	723.743	874.501	114.993
529	2.20417	727.838	776.863	855.852	728.126	791.677	433.424	723.749	874.671	115.026
530	2.20833	727.724	777.416	855.792	728.230	792.180	433.457	723.780	874.832	114.863
531	2.21250	727.641	777.845	855.903	728.123	792.881	433.281	723.732	874.868	114.830
532	2.21667	727.662	778.388	855.909	728.016	793.349	433.102	723.676	874.986	114.686
533	2.22083	727.541	778.940	855.843	727.847	793.900	432.996	723.705	875.005	114.614
534	2.22500	727.484	779.499	855.903	727.825	794.609	433.011	723.712	875.156	114.535
535	2.22917	727.443	779.934	855.920	727.778	795.227	433.056	723.641	875.254	114.402
536	2.23333	727.415	780.263	855.920	727.650	795.833	432.869	723.660	875.490	114.351
537	2.23750	727.393	780.590	855.950	727.558	796.552	432.857	723.689	875.411	114.252
538	2.24167	727.417	781.040	855.984	727.534	797.188	432.839	723.715	875.640	114.145
539	2.24583	727.392	781.389	856.083	727.402	797.830	432.791	723.725	875.794	114.100
540	2.25000	727.441	781.850	856.070	727.390	798.457	432.721	723.703	875.855	113.970
541	2.25417	727.410	782.305	856.114	727.291	799.091	432.740	723.711	875.995	113.837
542	2.25833	727.468	782.865	856.130	727.186	799.616	432.631	723.758	875.994	113.821
543	2.26250	727.458	783.572	856.136	727.089	800.213	432.571	723.765	876.068	113.764
544	2.26667	727.357	784.201	856.043	727.111	800.871	432.562	723.695	876.211	113.634
545	2.27083	727.241	785.076	856.144	727.094	801.389	432.540	723.750	876.228	113.501
546	2.27500	727.334	785.791	856.188	727.029	801.948	432.545	723.711	876.344	113.517
547	2.27917	727.222	786.304	856.235	726.946	802.524	432.643	723.696	876.374	113.360
548	2.28333	727.212	786.859	856.232	726.880	802.876	432.586	723.731	876.373	113.313
549	2.28750	727.203	787.401	856.300	726.822	803.393	432.546	723.729	876.507	113.185
550	2.29167	727.152	787.941	856.308	726.624	803.974	432.440	723.715	876.524	113.116
551	2.29583	727.063	788.569	856.392	726.549	804.412	432.463	723.731	876.649	112.975
552	2.30000	726.973	789.334	856.323	726.519	804.889	432.439	723.725	876.677	112.891
553	2.30417	726.881	790.296	856.309	726.364	805.338	432.368	723.725	876.703	112.750
554	2.30833	726.721	791.218	856.251	726.317	805.746	432.372	723.748	876.720	112.655
555	2.31250	726.718	791.982	856.238	726.250	806.099	432.340	723.719	876.815	112.506
556	2.31667	726.519	792.707	856.062	726.223	806.593	432.354	723.745	876.843	112.396
557	2.32083	726.445	793.464	856.014	726.184	806.972	432.264	723.780	876.939	112.322
558	2.32500	726.300	794.135	855.979	726.156	807.518	432.277	723.750	877.121	112.494
559	2.32917	726.187	795.004	855.822	726.056	807.982	432.160	723.669	877.140	112.173
560	2.33333	726.077	795.934	855.747	725.909	808.395	432.173	723.620	877.128	112.140
561	2.33750	725.920	797.131	855.586	725.974	808.845	432.101	723.654	877.171	112.042
562	2.34167	725.718	798.023	855.443	725.931	809.395	432.033	723.655	877.277	111.993
563	2.34583	725.702	798.882	855.368	725.813	809.838	431.983	723.500	877.248	111.857
564	2.35000	725.628	799.771	855.369	725.773	810.307	431.868	723.564	877.365	111.809
565	2.35417	725.576	800.641	855.479	725.679	810.718	431.768	723.566	877.293	111.742
566	2.35833	725.487	801.863	855.509	725.671	811.060	431.827	723.486	877.378	111.695
567	2.36250	725.334	803.218	855.381	725.679	811.515	431.730	723.464	877.455	111.607
568	2.36667	725.210	804.236	855.396	725.546	811.938	431.853	723.516	877.542	111.425
569	2.37083	725.169	805.270	855.450	725.554	812.417	431.784	723.446	877.520	111.497
570	2.37500	725.039	806.352	855.455	725.397	812.854	431.772	723.494	877.695	111.373
571	2.37917	724.981	807.325	855.525	725.453	813.207	431.925	723.448	877.526	111.328
572	2.38333	724.826	808.721	855.584	725.399	813.741	431.772	723.469	877.816	111.272
573	2.38750	724.586	810.248	855.534	725.365	814.242	431.784	723.393	877.780	111.204
574	2.39167	724.684	811.394	855.559	725.328	814.664	431.801	723.471	877.944	111.211
575	2.39583	724.761	812.630	855.642	725.322	815.126	431.917	723.446	877.936	111.100
576	2.40000	724.744	814.052	855.565	725.340	815.458	431.876	723.420	878.015	111.098
577	2.40417	724.480	815.792	855.587	725.267	815.755	432.007	723.430	878.058	110.966
578	2.40833	724.396	817.397	855.581	725.412	816.512	431.973	723.549	878.275	110.906
579	2.41250	723.074	817.720	855.633	725.401	816.921	432.058	723.481	878.267	110.812
580	2.41667	722.877	819.010	855.793	725.288	817.501	432.050	723.554	878.442	110.765
581	2.42083	722.772	820.483	855.912	725.240	818.094	432.180	723.641	878.469	110.700
582	2.42500	722.541	822.345	856.022	725.243	818.584	432.291	723.618	878.694	110.570
583	2.42917	722.320	823.469	856.126	725.153	819.250	432.363	723.633	878.760	110.493
584	2.43333	722.137	824.644	856.286	725.141	820.013	432.386	723.586	879.002	110.459
585	2.43750	721.870	826.280	856.411	725.039	820.840	432.355	723.674	879.174	110.265
586	2.44167	721.626	827.986	856.567	724.899	821.719	432.283	723.688	879.319	110.209
587	2.44583	721.308	829.068	856.701	724.955	822.422	432.384	723.716	879.464	110.145
588	2.45000	721.100	830.091	856.745	724.807	823.487	432.247	723.776	879.756	109.977
589	2.45417	721.289	831.329	856.815	724.701	824.470	432.189	723.791	879.881	109.742
590	2.45833	720.931	832.388	856.743	724.603	825.341	432.043	723.760	880.111	109.604
591	2.46250	720.675	833.711	856.677	724.494	826.224	431.938	723.668	880.356	109.246
592	2.46667	720.565	834.687	856.706	724.410	827.242	431.870	723.681	880.582	109.041
593	2.47083	720.494	835.541	856.712	724.350	828.409	431.853	723.763	880.785	108.939
594	2.47500	720.405	836.334	856.680	724.248	829.477	431.661	723.785	881.086	108.767
595	2.47917	720.363	836.992	856.781	724.133	830.641	431.465	723.690	881.455	108.470
596	2.48333	720.286	837.935	856.693	724.119	831.869	431.620	723.708	881.677	108.196
597	2.48750	720.024	838.897	856.663	723.986	832.877	431.623	723.744	881.813	108.135
598	2.49167	718.905	839.116	856.566	723.948	833.934	431.792	723.806	882.038	107.950
599	2.49583	718.877	839.918	856.578	723.918	835.085	431.911	723.892	882.318	107.757
600	2.50000	718.967	840.455	856.536	723.929	836.100	432.099	723.917	882.472	107.612
601	2.50417	719.197	841.258	856.680	723.812	837.303	432.129	723.997	882.649	107.524
602	2.50833	719.514	841.920	856.872	723.762	838.362	432.289	724.023	882.822	107.313
603	2.51250	719.642	842.465	857.019	723.770	839.585	432.445	724.074	883.043	107.103
604	2.51667	719.561	842.815	857.129	723.688	840.358	432.528	724.083	883.257	107.018
605	2.52083	719.490	843.138	857.127	723.593	841.346	432.637	724.177	883.453	106.840
606	2.52500	719.431	843.531	857.173	723.529	842.304	432.799	724.186	883.596	106.915
607	2.52917	719.395	843.774	857.285	723.514	843.186	432.913	724.184	883.857	106.770
608	2.53333	719.253	844.034	857.222	723.456	844.080	433.058	724.120	883.950	106.593
609	2.53750	719.199	844.361	857.220	723.381	845.012	433.070	724.216	884.095	106.616
610	2.54167	719.071	844.502	857.284	723.290	845.649	433.124	724.122	884.189	106.340
611	2.54583	719.026	844.806	857.161	723.317	846.285	433.271	724.086	884.281	106.290
612	2.55000	718.905	844.927	857.360	723.212	846.832	433.322	724.101	884.360	106.300
613	2.55417	718.853	845.034	857.273	723.190	847.365	433.344	724.189	884.492	106.266
614	2.55833	718.711	845.104	857.297	723.060	847.658	433.346	724.198	884.519	106.330
615	2.56250	718.409	845.509	857.132	723.016	847.928	433.379	724.189	884.802	106.158
616	2.56667	717.987	846.831	857.050	722.989	848.063	433.406	724.321	884.760	106.205
617	2.57083	717.810	847.333	856.906	722.991	848.079	433.416	724.400	884.813	106.156
618	2.57500	717.521	848.418	856.540	722.911	847.860	433.392	724.303	884.827	106.107
619	2.57917	717.883	846.099	856.750	722.896	847.670	433.377	724.198	884.855	106.092
620	2.58333	717.769	845.851	856.824	722.799	847.331	433.411	724.249	884.893	106.206
621	2.58750	717.691	845.593	856.667	722.839	846.963	433.430	724.234	884.540	106.260
622	2.59167	717.573	845.233	856.669	722.742	846.458	433.266	724.140	884.542	106.267
623	2.59583	717.513	844.971	856.768	722.792	845.884	433.337	724.212	884.505	106.347
624	2.60000	717.426	844.547	856.639	722.762	845.264	433.267	724.097	884.506	106.413
625	2.60417	717.415	844.074	856.683	722.677	844.545	433.264	724.147	884.268	106.436
626	2.60833	717.325	843.586	856.652	722.797	843.816	433.171	724.226	884.306	106.608
627	2.61250	717.367	842.964	856.701	722.703	842.998	433.042	724.088	884.112	106.508
628	2.61667	717.303	842.249	856.710	722.653	842.330	432.857	724.149	884.096	106.707
629	2.62083	717.264	841.497	856.671	722.711	841.484	432.875	724.224	883.957	106.801
630	2.62500	717.259	840.816	856.653	722.756	840.654	432.704	724.171	883.842	106.903
631	2.62917	717.259	840.151	856.554	722.768	839.862	432.617	724.035	883.707	106.927
632	2.63333	718.411	834.861	856.589	722.762	838.873	432.576	724.059	883.677	106.933
633	2.63750	718.174	834.637	856.733	722.760	837.980	432.411	724.086	883.380	107.121
634	2.64167	718.098	834.472	856.737	722.723	836.939	432.351	724.018	883.403	107.127
